"MAP_LABEL","GFE_ID","SYSTEM_SITE","GFE_TYPE","SPECIES_QUALIFIED","Y_LAT","X_LONGT","FAZ_ACRO","MAZ_ACRO","JAZ_ACRO","CU_NAME","CU_ACRO","CU_LAT","CU_LONGT","CU_TYPE","CU_INDEX","FULL_CU_IN","SBJ_ID","POP_ID","IS_INDICATOR","CMNTS","EFFECTIVE_DT","WATERSHED_CDE","FWA_WATERSHED_CDE"
53,550,"TOBOGGAN CREEK","Stream","PKE","54.9407818370341","-127.319270938311","MSK","NSKEst","MSK+NSKEst","MIDDLE-UPPER SKEENA","MandU-SKNA","55.76000633","-127.3414029","Current","8","PKE-8",3,49156,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"460-242900-00000-00000-0000-0000-000-000-000-000-000-000","400-431358-237852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
54,549,"TROUT CREEK","Stream","PKE","54.941125072308","-127.324595115226","MSK","NSKEst","MSK+NSKEst","MIDDLE-UPPER SKEENA","MandU-SKNA","55.76000633","-127.3414029","Current","8","PKE-8",3,48371,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"460-241300-00000-00000-0000-0000-000-000-000-000-000-000","400-431358-236625-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
55,597,"TSEZAKWA CREEK","Stream","PKE","55.3382488662929","-126.640495107641","MSK","NSKEst","MSK+NSKEst","MIDDLE-UPPER SKEENA","MandU-SKNA","55.76000633","-127.3414029","Current","8","PKE-8",3,49386,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"480-422000-00000-00000-0000-0000-000-000-000-000-000-000","400-536025-411125-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
56,611,"TWAIN CREEK","Stream","PKE","54.6098085956702","-125.811940396878","MSK","NSKEst","MSK+NSKEst","MIDDLE-UPPER SKEENA","MandU-SKNA","55.76000633","-127.3414029","Current","8","PKE-8",3,48676,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"480-816400-00000-00000-0000-0000-000-000-000-000-000-000","400-536025-816439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
57,573,"TWIN LAKE CREEK","Stream","PKE","55.5937461292992","-128.081984928292","MSK","NSKEst","MSK+NSKEst","MIDDLE-UPPER SKEENA","MandU-SKNA","55.76000633","-127.3414029","Current","8","PKE-8",3,49271,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"470-354600-00000-00000-0000-0000-000-000-000-000-000-000","400-454855-346083-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,2090,"AIRPORT SIDE CHANNEL","Artificial Channel","PKO","52.3913816569113","-126.586984633968","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,3117,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-290700-00000-00000-0000-0000-000-000-000-000-000-000","910-275583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
2,930,"ALLARD CREEK","Stream","PKO","51.4633965493348","-127.326452325689","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,49771,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-110700-00000-00000-0000-0000-000-000-000-000-000-000","910-100320-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
3,937,"AMBACK CREEK","Stream","PKO","51.6974753678944","-127.042913504557","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51612,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-128800-22600-00000-0000-0000-000-000-000-000-000-000","910-118506-218911-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
4,939,"ASHLULM CREEK","Stream","PKO","51.6886483578924","-126.899220818453","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51622,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-128800-39700-00000-0000-0000-000-000-000-000-000-000","910-118506-396333-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
5,964,"ASSEEK RIVER","Stream","PKO","51.9624538497316","-126.678604318747","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51747,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-273700-00000-00000-0000-0000-000-000-000-000-000-000","910-258012-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
6,970,"ATNARKO RIVER","Stream","PKO","52.3765641788711","-126.094356405061","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51782,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-11-03,"910-290700-99900-00000-0000-0000-000-000-000-000-000-000","910-275583-999439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
7,358,"ATNARKO SPAWNING CHANNEL","Artificial Channel","PKO","52.3589538272391","-126.049000994344","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,45643,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-290700-99900-00000-0000-0000-000-000-000-000-000-000","910-275583-999439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
8,968,"BELLA COOLA RIVER","Stream","PKO","52.3901281383125","-126.777705199946","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51769,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-290700-00000-00000-0000-0000-000-000-000-000-000-000","910-275583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
9,880,"BUGHOUSE CREEK","Stream","PKO","50.9009164824066","-126.979707305326","SC","SFj","SC+SFj","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51169,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-738800-00000-00000-0000-0000-000-000-000-000-000-000","900-737078-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
10,967,"CAMP CREEK","Stream","PKO","52.1816624466646","-126.861412264614","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51762,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-281600-00000-00000-0000-0000-000-000-000-000-000-000","910-265984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
11,879,"CARRIDEN CREEK","Stream","PKO","50.9113402713715","-126.909761842814","SC","SFj","SC+SFj","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51159,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-735000-00000-00000-0000-0000-000-000-000-000-000-000","900-733302-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
12,873,"CHARLES CREEK","Stream","PKO","50.9366528147862","-126.355637680379","SC","SFj","SC+SFj","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51104,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-685800-00000-00000-0000-0000-000-000-000-000-000-000","900-684906-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
13,948,"CHUCKWALLA RIVER","Stream","PKO","51.7280373827992","-127.34077620811","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51667,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-130900-04100-00000-0000-0000-000-000-000-000-000-000","910-121016-018183-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
14,2239,"CLAYTON FALLS CREEK","Stream","PKO","52.371533777958","-126.815902163009","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,3131,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-289600-00000-00000-0000-0000-000-000-000-000-000-000","910-273888-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
15,949,"CLYAK RIVER","Stream","PKO","51.8682780906356","-127.351803970104","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51672,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-141200-00000-00000-0000-0000-000-000-000-000-000-000","910-131496-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
16,820,"CUMSACK CREEK","Stream","PKO","50.9368579448239","-124.863041898407","HK","SFj","HK+SFj","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,50574,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-406900-00600-00000-0000-0000-000-000-000-000-000-000","900-407906-003896-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
17,938,"DALLERY CREEK","Stream","PKO","51.6734275932584","-127.043297808719","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51617,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-128800-23700-00000-0000-0000-000-000-000-000-000-000","910-118506-230455-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
18,975,"DEAN RIVER","Stream","PKO","52.8052315608466","-126.968624533367","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51807,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-318700-00000-00000-0000-0000-000-000-000-000-000-000","910-302877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
19,914,"DOCEE RIVER","Stream","PKO","51.2329208841645","-127.338676751392","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,49691,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-025600-00000-00000-0000-0000-000-000-000-000-000-000","910-020688-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
20,928,"DRANEY CREEK","Stream","PKO","51.4071004093058","-127.252402356277","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,49761,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-107200-00000-00000-0000-0000-000-000-000-000-000-000","910-097011-010815-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
21,878,"EMBLEY CREEK","Stream","PKO","50.9481731790696","-126.879962854103","SC","SFj","SC+SFj","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51149,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-730600-00000-00000-0000-0000-000-000-000-000-000-000","900-729007-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
22,2246,"FISH CREEK","Stream","PKO","52.3897622605488","-126.573965004532","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,3142,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-290700-25935-00000-0000-0000-000-000-000-000-000-000","910-275583-265627-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
23,2092,"GARBAGE DUMP CREEK","Stream","PKO","52.3669689016836","-126.692985035834","BCD","HStr","BCD+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,3121,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"",""
24,942,"GENESEE CREEK","Stream","PKO","51.6653281622524","-126.670517074404","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51637,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-128800-63100-00000-0000-0000-000-000-000-000-000-000","910-118506-624591-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
25,884,"HAUSKIN CREEK","Stream","PKO","50.966924309272","-127.035196843587","SC","SFj","SC+SFj","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51209,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-750300-00000-00000-0000-0000-000-000-000-000-000-000","900-729007-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
26,819,"HOMATHKO RIVER","Stream","PKO","50.9308416599859","-124.860066951107","HK","SFj","HK+SFj","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,50564,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-406900-00000-00000-0000-0000-000-000-000-000-000-000","900-407906-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
27,944,"INZIANA RIVER","Stream","PKO","51.8307773400016","-126.682042995469","RSI","HStr","RSI+HStr","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51647,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"910-128800-97500-00000-0000-0000-000-000-000-000-000-000","910-118506-969715-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
28,881,"JENNIS BAY CREEK","Stream","PKO","50.9140790191777","-127.024648031664","SC","SFj","SC+SFj","HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN","HK_RSI_BCD","51.9342101","-125.9360875","Current","8","PKO-8",3,51179,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-740400-00000-00000-0000-0000-000-000-000-000-000-000","900-738739-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
